num_scooters_available,num_scooters_unavailable,is_installed,legacy_id,num_bikes_available,num_ebikes_available,is_renting,eightd_has_available_keys,num_bikes_disabled,num_docks_available,station_id,is_returning,last_reported,station_status,num_docks_disabled,valet,eightd_active_station_services,num_scooter_spots_available,num_bike_spots_available
0.0,0.0,1,73,4,2,1,False,0,14,a3a4c618-a135-11e9-9cda-0a87ae2ba916,1,1683806838,active,0,,,,
0.0,0.0,1,309,5,1,1,False,0,6,a3aa59bb-a135-11e9-9cda-0a87ae2ba916,1,1683806839,active,0,,,,
0.0,0.0,1,41,1,1,1,False,1,17,a3a434ce-a135-11e9-9cda-0a87ae2ba916,1,1683806844,active,0,,,,
0.0,0.0,1,208,4,0,1,False,0,11,a3a7cd56-a135-11e9-9cda-0a87ae2ba916,1,1683806848,active,0,,,,
0.0,1.0,1,211,16,2,1,False,1,0,a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,1,1683806849,active,0,,,,
0.0,0.0,1,355,4,0,1,False,0,11,a3ac4548-a135-11e9-9cda-0a87ae2ba916,1,1683806848,active,0,,,,
0.0,0.0,1,728,13,4,1,False,0,10,b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd,1,1683806847,active,0,,,,
0.0,0.0,1,160,8,5,1,False,2,5,a3a6e359-a135-11e9-9cda-0a87ae2ba916,1,1683806845,active,0,,,,
0.0,0.0,1,529,10,3,1,False,0,1,a3b10f66-a135-11e9-9cda-0a87ae2ba916,1,1683806845,active,0,,,,
0.0,0.0,1,705,3,0,1,False,0,12,7e435d2a-617e-4c3f-bed0-a8801c20f265,1,1683806845,active,0,,,,
0.0,0.0,1,417,18,0,1,False,0,1,a3ad61c2-a135-11e9-9cda-0a87ae2ba916,1,1683806845,active,0,,,,
0.0,0.0,1,9,10,3,1,False,0,4,a3a39301-a135-11e9-9cda-0a87ae2ba916,1,1683806846,active,0,,,,
2.0,0.0,1,628,8,2,1,False,0,13,a3b38728-a135-11e9-9cda-0a87ae2ba916,1,1683806850,active,0,,,,
2.0,0.0,1,14,2,0,1,False,1,10,a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,1,1683806851,active,0,,,,
0.0,0.0,1,165,0,0,1,False,1,22,a3a6fcac-a135-11e9-9cda-0a87ae2ba916,1,1683806852,active,0,,,,
0.0,0.0,1,85,11,4,1,False,0,12,a3a4f46b-a135-11e9-9cda-0a87ae2ba916,1,1683806851,active,0,,,,
0.0,0.0,1,435,10,8,1,False,1,0,a3adbedf-a135-11e9-9cda-0a87ae2ba916,1,1683806853,active,0,,,,
0.0,0.0,1,38,6,4,1,False,2,18,a3a42574-a135-11e9-9cda-0a87ae2ba916,1,1683806854,active,0,,,,
0.0,0.0,1,416,6,0,1,False,0,9,a3ad5c90-a135-11e9-9cda-0a87ae2ba916,1,1683806853,active,0,,,,
1.0,2.0,1,112,1,1,1,False,1,6,a3a57a52-a135-11e9-9cda-0a87ae2ba916,1,1683806853,active,0,,,,
0.0,0.0,1,406,4,1,1,False,2,13,a3ad2843-a135-11e9-9cda-0a87ae2ba916,1,1683806855,active,0,,,,
0.0,0.0,1,202,9,1,1,False,0,6,a3a7af11-a135-11e9-9cda-0a87ae2ba916,1,1683806859,active,0,,,,
1.0,0.0,1,59,9,0,1,False,2,11,a3a49288-a135-11e9-9cda-0a87ae2ba916,1,1683806857,active,0,,,,
0.0,0.0,1,571,11,1,1,False,0,0,a3b26084-a135-11e9-9cda-0a87ae2ba916,1,1683806857,active,0,,,,
0.0,0.0,1,310,9,3,1,False,0,1,a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,1,1683806857,active,0,,,,
0.0,0.0,1,276,8,6,1,False,0,3,a3a9acc5-a135-11e9-9cda-0a87ae2ba916,1,1683806857,active,0,,,,
0.0,0.0,1,478,5,4,1,False,1,9,a3af956e-a135-11e9-9cda-0a87ae2ba916,1,1683806858,active,0,,,,
0.0,0.0,1,225,7,3,1,False,0,16,a3a8224f-a135-11e9-9cda-0a87ae2ba916,1,1683806856,active,0,,,,
0.0,0.0,1,711,7,1,1,False,0,8,a77136ee-060b-433b-88d0-ec74af1ef7ad,1,1683806856,active,0,,,,
0.0,0.0,1,627,2,2,1,False,1,16,a3b3820c-a135-11e9-9cda-0a87ae2ba916,1,1683806861,active,0,,,,
0.0,0.0,1,605,5,4,1,False,1,9,a3b310ac-a135-11e9-9cda-0a87ae2ba916,1,1683806866,active,0,,,,
0.0,0.0,1,319,14,4,1,False,0,1,a3aa91f4-a135-11e9-9cda-0a87ae2ba916,1,1683806864,active,0,,,,
0.0,0.0,1,702,8,2,1,False,0,7,c4040b17-88bd-40ab-9aae-2655d6771580,1,1683806863,active,0,,,,
0.0,0.0,1,596,11,1,1,False,1,3,a3b2e20c-a135-11e9-9cda-0a87ae2ba916,1,1683806865,active,0,,,,
0.0,0.0,1,499,10,9,1,False,0,4,a3b00055-a135-11e9-9cda-0a87ae2ba916,1,1683806863,active,0,,,,
0.0,0.0,1,741,5,0,1,False,0,10,1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77,1,1683806870,active,0,,,,
0.0,0.0,1,508,8,2,1,False,1,6,a3b02ef1-a135-11e9-9cda-0a87ae2ba916,1,1683806870,active,0,,,,
0.0,0.0,1,709,7,3,1,False,0,8,a065d29d-a081-47f4-8d0f-9a572f6085fe,1,1683806870,active,0,,,,
2.0,0.0,1,366,3,0,1,False,0,6,a3ac7978-a135-11e9-9cda-0a87ae2ba916,1,1683806870,active,0,,,,
0.0,0.0,1,548,1,0,1,False,0,6,a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,1,1683806871,active,0,,,,
0.0,0.0,1,375,2,1,1,False,0,9,a3aca268-a135-11e9-9cda-0a87ae2ba916,1,1683806871,active,0,,,,
0.0,0.0,1,422,8,2,1,False,0,3,a3ad7b51-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
0.0,0.0,1,602,0,0,1,False,1,14,a3b300d3-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
0.0,0.0,1,497,12,3,1,False,1,2,a3aff616-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
0.0,0.0,1,632,1,0,1,False,1,13,a3b3968b-a135-11e9-9cda-0a87ae2ba916,1,1683806872,active,0,,,,
0.0,0.0,1,466,2,0,1,False,0,9,a3af5804-a135-11e9-9cda-0a87ae2ba916,1,1683806875,active,0,,,,
1.0,1.0,1,161,6,1,1,False,0,15,a3a6e866-a135-11e9-9cda-0a87ae2ba916,1,1683806876,active,0,,,,
0.0,0.0,1,523,8,3,1,False,0,7,a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
0.0,1.0,1,122,1,1,1,False,0,13,a3a5af44-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
0.0,0.0,1,247,15,2,1,False,1,2,a3a88f84-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
0.0,0.0,1,81,10,1,1,False,1,27,a3a4ea00-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
0.0,0.0,1,46,1,0,1,False,1,16,a3a44ec7-a135-11e9-9cda-0a87ae2ba916,1,1683806880,active,0,,,,
1.0,0.0,1,672,2,0,1,False,1,7,8995498f-1209-4b06-9317-01cd695b3b61,1,1683806873,active,0,,,,
1.0,0.0,1,138,4,1,1,False,0,10,a3a6054c-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
0.0,0.0,1,424,15,1,1,False,0,12,a3ad8587-a135-11e9-9cda-0a87ae2ba916,1,1683806880,active,0,,,,
0.0,0.0,1,190,10,3,1,False,2,3,a3a771c2-a135-11e9-9cda-0a87ae2ba916,1,1683806881,active,0,,,,
0.0,0.0,1,341,16,2,1,False,1,21,a3ab812d-a135-11e9-9cda-0a87ae2ba916,1,1683806884,active,0,,,,
0.0,0.0,1,625,3,3,1,False,0,12,a3b377cb-a135-11e9-9cda-0a87ae2ba916,1,1683806884,active,0,,,,
0.0,0.0,1,51,13,1,1,False,0,30,a3a46896-a135-11e9-9cda-0a87ae2ba916,1,1683806884,active,0,,,,
0.0,0.0,1,707,7,6,1,False,2,6,14d6e4b0-d0cc-4ccb-b757-e596d8c24a99,1,1683806882,active,0,,,,
0.0,0.0,1,648,2,0,1,False,1,4,a3b453f2-a135-11e9-9cda-0a87ae2ba916,1,1683806885,active,0,,,,
0.0,0.0,1,681,5,0,1,False,0,10,c3f1be96-07c2-4c65-8a1d-f2203de88495,1,1683806892,active,0,,,,
0.0,0.0,1,326,17,4,1,False,0,2,a3aab5c1-a135-11e9-9cda-0a87ae2ba916,1,1683806890,active,0,,,,
0.0,3.0,1,130,12,5,1,False,0,4,a3a5d8db-a135-11e9-9cda-0a87ae2ba916,1,1683806891,active,0,,,,
0.0,0.0,1,440,4,1,1,False,0,7,a3add889-a135-11e9-9cda-0a87ae2ba916,1,1683806891,active,0,,,,
0.0,0.0,1,604,1,0,1,False,2,12,a3b30b06-a135-11e9-9cda-0a87ae2ba916,1,1683806891,active,0,,,,
0.0,0.0,1,343,12,9,1,False,0,3,a3ab8bee-a135-11e9-9cda-0a87ae2ba916,1,1683806891,active,0,,,,
0.0,0.0,1,515,8,4,1,False,1,10,a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,1,1683806886,active,0,,,,
1.0,0.0,1,164,4,2,1,False,1,21,a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,1,1683806887,active,0,,,,
0.0,0.0,1,192,1,0,1,False,0,45,a3a77c8d-a135-11e9-9cda-0a87ae2ba916,1,1683806888,active,0,,,,
0.0,0.0,1,720,4,0,1,False,0,11,8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,1,1683806889,active,0,,,,
0.0,0.0,1,531,9,5,1,False,0,2,a3b11993-a135-11e9-9cda-0a87ae2ba916,1,1683806888,active,0,,,,
0.0,0.0,1,4,1,1,1,False,1,21,a3a378ca-a135-11e9-9cda-0a87ae2ba916,1,1683806890,active,0,,,,
0.0,0.0,1,468,6,0,1,False,0,5,a3af624c-a135-11e9-9cda-0a87ae2ba916,1,1683806893,active,0,,,,
11.0,0.0,1,275,3,1,1,False,1,0,a3a9a778-a135-11e9-9cda-0a87ae2ba916,1,1683806893,active,0,,,,
0.0,0.0,1,246,6,4,1,False,0,5,a3a88a6d-a135-11e9-9cda-0a87ae2ba916,1,1683806894,active,0,,,,
0.0,0.0,1,349,9,7,1,False,0,6,a3ac2671-a135-11e9-9cda-0a87ae2ba916,1,1683806894,active,0,,,,
0.0,0.0,1,377,13,4,1,False,1,1,a3acacbc-a135-11e9-9cda-0a87ae2ba916,1,1683806894,active,0,,,,
0.0,0.0,1,565,1,1,1,False,0,6,a3b241df-a135-11e9-9cda-0a87ae2ba916,1,1683806895,active,0,,,,
0.0,0.0,1,75,16,2,1,False,2,32,a3a4d069-a135-11e9-9cda-0a87ae2ba916,1,1683806896,active,0,,,,
0.0,0.0,1,552,5,0,1,False,0,6,a3b1ff34-a135-11e9-9cda-0a87ae2ba916,1,1683806897,active,0,,,,
0.0,0.0,1,307,14,0,1,False,0,1,a3aa4f80-a135-11e9-9cda-0a87ae2ba916,1,1683806898,active,0,,,,
0.0,0.0,1,595,1,0,1,False,0,10,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,1,1683806791,active,0,,,,
0.0,0.0,1,641,5,4,1,False,1,5,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,1,1683806791,active,0,,,,
0.0,0.0,1,481,10,6,1,False,1,4,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,1,1683806790,active,0,,,,
0.0,0.0,1,88,2,1,1,False,0,17,a3a503e5-a135-11e9-9cda-0a87ae2ba916,1,1683806791,active,0,,,,
0.0,0.0,1,692,4,0,1,False,0,11,6849c4e2-cffa-432b-8d83-5c0524594b4f,1,1683806792,active,0,,,,
0.0,2.0,1,3,16,4,1,False,2,34,a3a37378-a135-11e9-9cda-0a87ae2ba916,1,1683806787,active,1,,,,
0.0,0.0,1,428,6,1,1,False,0,5,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,1,1683806787,active,0,,,,
0.0,0.0,1,238,10,7,1,False,0,5,a3a85eda-a135-11e9-9cda-0a87ae2ba916,1,1683806780,active,0,,,,
0.0,2.0,1,74,0,0,1,False,0,21,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,1,1683806781,active,0,,,,
2.0,0.0,1,48,12,10,1,False,3,25,a3a4591a-a135-11e9-9cda-0a87ae2ba916,1,1683806781,active,0,,,,
0.0,0.0,1,730,5,0,1,False,0,10,0eeb6baf-c653-4a1a-af17-99f686116b89,1,1683806781,active,0,,,,
0.0,0.0,1,639,11,4,1,False,0,4,a3b424f6-a135-11e9-9cda-0a87ae2ba916,1,1683806785,active,0,,,,
0.0,0.0,1,71,6,3,1,False,1,15,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,1,1683806798,active,0,,,,
0.0,0.0,1,679,12,0,1,False,0,3,6997d1fb-9887-4c15-b5db-524d45a2f101,1,1683806801,active,0,,,,
0.0,0.0,1,398,11,10,1,False,0,4,a3ad0490-a135-11e9-9cda-0a87ae2ba916,1,1683806807,active,0,,,,
0.0,0.0,1,716,3,1,1,False,0,12,ce334dea-c5ba-45ca-a52d-39dc161683b0,1,1683806809,active,0,,,,
0.0,0.0,1,524,5,0,1,False,0,2,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,1,1683806810,active,0,,,,
0.0,0.0,1,734,4,0,1,False,0,11,2f5957e4-e83a-4d5a-b073-ec9422989315,1,1683806806,active,0,,,,
1.0,0.0,1,19,3,1,1,False,0,10,a3a3c174-a135-11e9-9cda-0a87ae2ba916,1,1683806813,active,0,,,,
0.0,0.0,1,665,1,0,1,False,1,5,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,1,1683806817,active,0,,,,
0.0,0.0,1,597,4,2,1,False,2,9,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,1,1683806815,active,0,,,,
0.0,0.0,1,714,2,0,1,False,0,13,34dc92b5-7cb7-4536-856b-46644d31b48c,1,1683806825,active,0,,,,
0.0,0.0,1,25,2,1,1,False,1,20,a3a3e158-a135-11e9-9cda-0a87ae2ba916,1,1683806825,active,0,,,,
0.0,0.0,1,350,4,0,1,False,0,11,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,1,1683806825,active,0,,,,
0.0,0.0,1,471,9,7,1,False,0,6,a3af76f8-a135-11e9-9cda-0a87ae2ba916,1,1683806823,active,0,,,,
0.0,0.0,1,742,2,0,1,False,0,13,7dc58bb9-24de-4544-9a12-c3975139370f,1,1683806823,active,0,,,,
0.0,0.0,1,117,3,1,1,False,1,23,a3a593fc-a135-11e9-9cda-0a87ae2ba916,1,1683806823,active,0,,,,
0.0,0.0,1,581,9,1,1,False,0,2,a3b2956a-a135-11e9-9cda-0a87ae2ba916,1,1683806823,active,0,,,,
0.0,0.0,1,701,4,0,1,False,0,11,3d1da4c7-23c9-4731-81f5-91db08f6c97f,1,1683806832,active,0,,,,
1.0,0.0,1,205,11,3,1,False,1,2,a3a7be40-a135-11e9-9cda-0a87ae2ba916,1,1683806827,active,0,,,,
0.0,0.0,1,1775509322900183222,3,1,1,False,0,7,1775509322900183222,1,1683806828,active,0,,,,
0.0,0.0,1,329,18,4,1,False,1,4,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,1,1683806826,active,0,,,,
0.0,0.0,1,312,7,0,1,False,1,7,a3aa692e-a135-11e9-9cda-0a87ae2ba916,1,1683806833,active,0,,,,
0.0,0.0,1,396,7,1,1,False,1,3,a3acfa38-a135-11e9-9cda-0a87ae2ba916,1,1683806833,active,0,,,,
0.0,0.0,1,718,12,3,1,False,0,0,98fe78dc-4efa-4b39-a47c-0d94abcdb221,1,1683806834,active,0,,,,
0.0,0.0,1,157,13,1,1,False,1,1,a3a6d371-a135-11e9-9cda-0a87ae2ba916,1,1683806834,active,0,,,,
0.0,0.0,1,626,1,0,1,False,1,17,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,1,1683806833,active,0,,,,
0.0,0.0,1,455,7,5,1,False,1,3,a3af1cec-a135-11e9-9cda-0a87ae2ba916,1,1683806833,active,0,,,,
0.0,0.0,1,439,4,2,1,False,0,7,a3add365-a135-11e9-9cda-0a87ae2ba916,1,1683806837,active,0,,,,
2.0,0.0,1,333,8,1,1,False,1,4,a3aad940-a135-11e9-9cda-0a87ae2ba916,1,1683806837,active,0,,,,
0.0,0.0,1,567,5,5,1,False,0,6,a3b24c1f-a135-11e9-9cda-0a87ae2ba916,1,1683806833,active,0,,,,
0.0,1.0,1,47,3,2,1,False,1,26,a3a453fa-a135-11e9-9cda-0a87ae2ba916,1,1683806844,active,0,,,,
0.0,0.0,1,721,4,2,1,False,1,10,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,1,1683806841,active,0,,,,
0.0,0.0,1,683,12,2,1,False,0,3,bbf9b599-1873-4133-b670-a0ef9e5c429c,1,1683806842,active,0,,,,
0.0,0.0,1,579,8,3,1,False,0,3,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,1,1683806844,active,0,,,,
0.0,0.0,1,279,7,0,1,False,0,8,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,1,1683806841,active,0,,,,
0.0,0.0,1,430,2,0,1,False,0,9,a3ada52f-a135-11e9-9cda-0a87ae2ba916,1,1683806839,active,0,,,,
0.0,0.0,1,697,5,2,1,False,0,10,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,1,1683806839,active,0,,,,
0.0,0.0,1,429,11,1,1,False,0,0,a3ada002-a135-11e9-9cda-0a87ae2ba916,1,1683806839,active,0,,,,
4.0,0.0,1,167,2,1,1,False,0,1,a3a706c0-a135-11e9-9cda-0a87ae2ba916,1,1683806844,active,0,,,,
0.0,1.0,1,106,12,0,1,False,1,13,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,1,1683806847,active,0,,,,
0.0,0.0,1,644,6,3,1,False,0,5,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,1,1683806847,active,0,,,,
0.0,0.0,1,454,10,2,1,False,0,13,a3af1767-a135-11e9-9cda-0a87ae2ba916,1,1683806848,active,0,,,,
0.0,0.0,1,438,4,4,1,False,1,10,a3adce47-a135-11e9-9cda-0a87ae2ba916,1,1683806849,active,0,,,,
0.0,0.0,1,193,3,0,1,False,0,8,a3a781a6-a135-11e9-9cda-0a87ae2ba916,1,1683806849,active,0,,,,
2.0,0.0,1,288,10,4,1,False,0,2,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,1,1683806850,active,0,,,,
0.0,0.0,1,488,9,0,1,False,0,2,a3afc858-a135-11e9-9cda-0a87ae2ba916,1,1683806851,active,0,,,,
0.0,0.0,1,673,12,5,1,False,2,16,9e1fbaaa-e872-4505-ada6-5080e62bef77,1,1683806851,active,1,,,,
1.0,0.0,1,132,11,4,1,False,0,3,a3a5e353-a135-11e9-9cda-0a87ae2ba916,1,1683806852,active,0,,,,
0.0,0.0,1,173,12,6,1,False,0,3,a3a7258b-a135-11e9-9cda-0a87ae2ba916,1,1683806851,active,0,,,,
0.0,0.0,1,545,6,0,1,False,0,5,a3b1db23-a135-11e9-9cda-0a87ae2ba916,1,1683806847,active,0,,,,
3.0,0.0,1,394,5,1,1,False,0,7,a3acef62-a135-11e9-9cda-0a87ae2ba916,1,1683806853,active,0,,,,
4.0,0.0,1,43,8,5,1,False,4,27,a3a43f48-a135-11e9-9cda-0a87ae2ba916,1,1683806855,active,0,,,,
0.0,0.0,1,494,9,5,1,False,2,4,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,1,1683806855,active,0,,,,
0.0,0.0,1,300,13,3,1,False,0,7,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,1,1683806854,active,0,,,,
0.0,0.0,1,32,3,0,1,False,3,13,a3a405a1-a135-11e9-9cda-0a87ae2ba916,1,1683806854,active,0,,,,
0.0,0.0,1,76,6,0,1,False,4,28,a3a4d588-a135-11e9-9cda-0a87ae2ba916,1,1683806854,active,0,,,,
0.0,0.0,1,373,4,2,1,False,0,7,a3ac9834-a135-11e9-9cda-0a87ae2ba916,1,1683806854,active,0,,,,
13.0,0.0,1,107,4,1,1,False,1,9,a3a56075-a135-11e9-9cda-0a87ae2ba916,1,1683806856,active,0,,,,
0.0,0.0,1,382,9,3,1,False,0,9,a3acbc0b-a135-11e9-9cda-0a87ae2ba916,1,1683806858,active,0,,,,
1.0,0.0,1,111,1,0,1,False,0,25,a3a57527-a135-11e9-9cda-0a87ae2ba916,1,1683806861,active,0,,,,
0.0,0.0,1,520,3,2,1,False,0,16,a3b0e657-a135-11e9-9cda-0a87ae2ba916,1,1683806861,active,0,,,,
1.0,0.0,1,194,4,2,1,False,0,14,a3a786ac-a135-11e9-9cda-0a87ae2ba916,1,1683806862,active,0,,,,
0.0,0.0,1,11,8,3,1,False,0,3,a3a3983e-a135-11e9-9cda-0a87ae2ba916,1,1683806859,active,0,,,,
0.0,0.0,1,502,7,0,1,False,0,8,a3b0104c-a135-11e9-9cda-0a87ae2ba916,1,1683806860,active,0,,,,
0.0,0.0,1,475,3,1,1,False,0,12,a3af8642-a135-11e9-9cda-0a87ae2ba916,1,1683806860,active,0,,,,
0.0,0.0,1,226,5,0,1,False,0,10,a3a8275e-a135-11e9-9cda-0a87ae2ba916,1,1683806863,active,0,,,,
0.0,0.0,1,163,9,2,1,False,2,3,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,1,1683806867,active,0,,,,
0.0,0.0,1,386,9,1,1,False,0,2,a3acd078-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
1.0,0.0,1,414,2,2,1,False,1,11,a3ad523f-a135-11e9-9cda-0a87ae2ba916,1,1683806865,active,0,,,,
0.0,2.0,1,195,2,1,1,False,1,50,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,1,1683806869,active,0,,,,
0.0,0.0,1,442,7,1,1,False,1,3,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,1,1683806865,active,0,,,,
0.0,0.0,1,98,5,4,1,False,1,9,a3a53843-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
0.0,1.0,1,33,5,2,1,False,0,20,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,1,1683806868,active,0,,,,
0.0,0.0,1,464,9,6,1,False,1,5,a3af4b26-a135-11e9-9cda-0a87ae2ba916,1,1683806866,active,0,,,,
0.0,0.0,1,735,10,1,1,False,0,5,0f9b826b-8885-4c25-96fd-9e2c2074c34e,1,1683806866,active,0,,,,
0.0,0.0,1,293,1,0,1,False,0,22,a3aa0699-a135-11e9-9cda-0a87ae2ba916,1,1683806870,active,0,,,,
0.0,0.0,1,206,1,1,1,False,0,13,a3a7c341-a135-11e9-9cda-0a87ae2ba916,1,1683806871,active,0,,,,
0.0,0.0,1,115,6,3,1,False,0,17,a3a589b9-a135-11e9-9cda-0a87ae2ba916,1,1683806872,active,0,,,,
0.0,0.0,1,539,8,1,1,False,1,2,a3b143aa-a135-11e9-9cda-0a87ae2ba916,1,1683806873,active,0,,,,
2.0,0.0,1,128,8,0,1,False,0,9,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,1,1683806869,active,0,,,,
0.0,0.0,1,630,8,0,1,False,0,7,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,1,1683806870,active,0,,,,
0.0,1.0,1,118,6,4,1,False,2,11,a3a59915-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
0.0,1.0,1,91,1,1,1,False,1,28,a3a513e9-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
0.0,0.0,1,572,1,0,1,False,0,10,a3b2659d-a135-11e9-9cda-0a87ae2ba916,1,1683806874,active,0,,,,
2.0,0.0,1,72,10,0,1,False,1,26,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,1,1683806876,active,0,,,,
0.0,0.0,1,284,3,1,1,False,0,20,a3a9d529-a135-11e9-9cda-0a87ae2ba916,1,1683806875,active,0,,,,
1.0,0.0,1,274,7,3,1,False,1,5,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,1,1683806875,active,0,,,,
0.0,0.0,1,420,2,0,1,False,2,15,a3ad711d-a135-11e9-9cda-0a87ae2ba916,1,1683806876,active,0,,,,
0.0,1.0,1,6,13,2,1,False,1,24,a3a38363-a135-11e9-9cda-0a87ae2ba916,1,1683806884,active,0,,,,
0.0,0.0,1,587,6,0,1,False,0,5,a3b2b419-a135-11e9-9cda-0a87ae2ba916,1,1683806884,active,0,,,,
0.0,0.0,1,316,7,2,1,False,1,11,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
0.0,0.0,1,356,2,1,1,False,0,9,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
0.0,0.0,1,699,4,1,1,False,0,11,87c01e57-8a00-430d-9eb3-2abe51e535dd,1,1683806878,active,0,,,,
0.0,0.0,1,320,16,6,1,False,0,3,a3aa9732-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
0.0,0.0,1,240,7,6,1,False,0,20,a3a86c05-a135-11e9-9cda-0a87ae2ba916,1,1683806882,active,0,,,,
0.0,0.0,1,156,3,1,1,False,0,12,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,1,1683806881,active,0,,,,
0.0,0.0,1,469,5,4,1,False,0,10,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,1,1683806880,active,0,,,,
,,1,624,0,0,1,False,0,14,a3b372b1-a135-11e9-9cda-0a87ae2ba916,1,1683806883,active,0,,,,
0.0,0.0,1,666,8,3,1,False,0,7,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,1,1683806883,active,0,,,,
0.0,0.0,1,662,4,4,1,False,2,9,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,1,1683806883,active,0,,,,
0.0,0.0,1,480,2,0,1,False,0,9,a3af9f99-a135-11e9-9cda-0a87ae2ba916,1,1683806883,active,0,,,,
0.0,0.0,1,658,6,4,1,False,0,9,a3b486f2-a135-11e9-9cda-0a87ae2ba916,1,1683806877,active,0,,,,
0.0,0.0,1,12,8,0,1,False,0,7,a3a39d55-a135-11e9-9cda-0a87ae2ba916,1,1683806878,active,0,,,,
1.0,0.0,1,212,2,1,1,False,0,27,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,1,1683806886,active,0,,,,
0.0,0.0,1,664,7,7,1,False,0,8,a3b4a579-a135-11e9-9cda-0a87ae2ba916,1,1683806889,active,0,,,,
0.0,1.0,1,285,5,1,1,False,0,13,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,1,1683806890,active,0,,,,
0.0,0.0,1,339,7,1,1,False,1,3,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,1,1683806888,active,0,,,,
0.0,0.0,1,534,5,3,1,False,0,6,a3b128de-a135-11e9-9cda-0a87ae2ba916,1,1683806888,active,0,,,,
3.0,0.0,1,22,0,0,1,False,0,9,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,1,1683806887,active,0,,,,
0.0,0.0,1,477,2,1,1,False,0,9,a3af9064-a135-11e9-9cda-0a87ae2ba916,1,1683806889,active,0,,,,
1.0,0.0,1,77,2,1,1,False,1,23,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,1,1683806896,active,0,,,,
0.0,0.0,1,200,2,0,1,False,0,9,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,1,1683806897,active,0,,,,
0.0,0.0,1,256,9,5,1,False,0,7,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,1,1683806897,active,0,,,,
